time,ad_x,ad_y,ad_z
3.7500000E+02,-2.7629749E-06,4.0714857E-10,0.0000000E+00
3.7600000E+02,-2.7629765E-06,4.0714911E-10,0.0000000E+00
3.7700000E+02,-2.7629781E-06,4.0714966E-10,0.0000000E+00
3.7800000E+02,-2.7629796E-06,4.0715020E-10,0.0000000E+00
3.7900000E+02,-2.7629812E-06,4.0715075E-10,0.0000000E+00
3.8000000E+02,-2.7629828E-06,4.0715130E-10,0.0000000E+00
3.8100000E+02,-2.7629843E-06,4.0715186E-10,0.0000000E+00
3.8200000E+02,-2.7629859E-06,4.0715241E-10,0.0000000E+00
3.8300000E+02,-2.7629874E-06,4.0715298E-10,0.0000000E+00
3.8400000E+02,-2.7629890E-06,4.0715354E-10,0.0000000E+00
3.8500000E+02,-2.7629906E-06,4.0715410E-10,0.0000000E+00
3.8600000E+02,-2.7629921E-06,4.0715467E-10,0.0000000E+00
3.8700000E+02,-2.7629937E-06,4.0715525E-10,0.0000000E+00
3.8800000E+02,-2.7629953E-06,4.0715582E-10,0.0000000E+00
3.8900000E+02,-2.7629968E-06,4.0715640E-10,0.0000000E+00
3.9000000E+02,-2.7629984E-06,4.0715698E-10,0.0000000E+00
3.9100000E+02,-2.7629999E-06,4.0715756E-10,0.0000000E+00
3.9200000E+02,-2.7630015E-06,4.0715815E-10,0.0000000E+00
3.9300000E+02,-2.7630031E-06,4.0715874E-10,0.0000000E+00
3.9400000E+02,-2.7630046E-06,4.0715933E-10,0.0000000E+00
3.9500000E+02,-2.7630062E-06,4.0715993E-10,0.0000000E+00
3.9600000E+02,-2.7630078E-06,4.0716053E-10,0.0000000E+00
3.9700000E+02,-2.7630093E-06,4.0716113E-10,0.0000000E+00
3.9800000E+02,-2.7630109E-06,4.0716174E-10,0.0000000E+00
3.9900000E+02,-2.7630124E-06,4.0716235E-10,0.0000000E+00
4.0000000E+02,-2.7630140E-06,4.0716296E-10,0.0000000E+00
4.0100000E+02,-2.7630156E-06,4.0716357E-10,0.0000000E+00
4.0200000E+02,-2.7630171E-06,4.0716419E-10,0.0000000E+00
4.0300000E+02,-2.7630187E-06,4.0716481E-10,0.0000000E+00
4.0400000E+02,-2.7630203E-06,4.0716543E-10,0.0000000E+00
4.0500000E+02,-2.7630218E-06,4.0716606E-10,0.0000000E+00
4.0600000E+02,-2.7630234E-06,4.0716669E-10,0.0000000E+00
4.0700000E+02,-2.7630249E-06,4.0716732E-10,0.0000000E+00
4.0800000E+02,-2.7630265E-06,4.0716796E-10,0.0000000E+00
4.0900000E+02,-2.7630281E-06,4.0716860E-10,0.0000000E+00
4.1000000E+02,-2.7630296E-06,4.0716924E-10,0.0000000E+00
4.1100000E+02,-2.7630312E-06,4.0716988E-10,0.0000000E+00
4.1200000E+02,-2.7630328E-06,4.0717053E-10,0.0000000E+00
4.1300000E+02,-2.7630343E-06,4.0717118E-10,0.0000000E+00
4.1400000E+02,-2.7630359E-06,4.0717184E-10,0.0000000E+00
4.1500000E+02,-2.7630374E-06,4.0717250E-10,0.0000000E+00
4.1600000E+02,-2.7630390E-06,4.0717316E-10,0.0000000E+00
4.1700000E+02,-2.7630406E-06,4.0717382E-10,0.0000000E+00
4.1800000E+02,-2.7630421E-06,4.0717449E-10,0.0000000E+00
4.1900000E+02,-2.7630437E-06,4.0717516E-10,0.0000000E+00
4.2000000E+02,-2.7630453E-06,4.0717583E-10,0.0000000E+00
4.2100000E+02,-2.7630468E-06,4.0717651E-10,0.0000000E+00
4.2200000E+02,-2.7630484E-06,4.0717719E-10,0.0000000E+00
4.2300000E+02,-2.7630499E-06,4.0717787E-10,0.0000000E+00
4.2400000E+02,-2.7630515E-06,4.0717856E-10,0.0000000E+00
4.2500000E+02,-2.7630531E-06,4.0717925E-10,0.0000000E+00
4.2600000E+02,-2.7630546E-06,4.0717994E-10,0.0000000E+00
4.2700000E+02,-2.7630562E-06,4.0718064E-10,0.0000000E+00
4.2800000E+02,-2.7630578E-06,4.0718134E-10,0.0000000E+00
4.2900000E+02,-2.7630593E-06,4.0718204E-10,0.0000000E+00
4.3000000E+02,-2.7630609E-06,4.0718275E-10,0.0000000E+00
4.3100000E+02,-2.7630624E-06,4.0718346E-10,0.0000000E+00
4.3200000E+02,-2.7630640E-06,4.0718417E-10,0.0000000E+00
4.3300000E+02,-2.7630656E-06,4.0718489E-10,0.0000000E+00
4.3400000E+02,-2.7630671E-06,4.0718561E-10,0.0000000E+00
4.3500000E+02,-2.7630687E-06,4.0718633E-10,0.0000000E+00
4.3600000E+02,-2.7630703E-06,4.0718706E-10,0.0000000E+00
4.3700000E+02,-2.7630718E-06,4.0718779E-10,0.0000000E+00
4.3800000E+02,-2.7630734E-06,4.0718852E-10,0.0000000E+00
4.3900000E+02,-2.7630749E-06,4.0718926E-10,0.0000000E+00
4.4000000E+02,-2.7630765E-06,4.0719000E-10,0.0000000E+00
4.4100000E+02,-2.7630781E-06,4.0719074E-10,0.0000000E+00
4.4200000E+02,-2.7630796E-06,4.0719149E-10,0.0000000E+00
4.4300000E+02,-2.7630812E-06,4.0719223E-10,0.0000000E+00
4.4400000E+02,-2.7630828E-06,4.0719299E-10,0.0000000E+00
4.4500000E+02,-2.7630843E-06,4.0719374E-10,0.0000000E+00
4.4600000E+02,-2.7630859E-06,4.0719450E-10,0.0000000E+00
4.4700000E+02,-2.7630874E-06,4.0719527E-10,0.0000000E+00
4.4800000E+02,-2.7630890E-06,4.0719603E-10,0.0000000E+00
4.4900000E+02,-2.7630906E-06,4.0719680E-10,0.0000000E+00
4.5000000E+02,-2.7630921E-06,4.0719758E-10,0.0000000E+00
4.5100000E+02,-2.7630937E-06,4.0719835E-10,0.0000000E+00
4.5200000E+02,-2.7630953E-06,4.0719914E-10,0.0000000E+00
4.5300000E+02,-2.7630968E-06,4.0719992E-10,0.0000000E+00
4.5400000E+02,-2.7630984E-06,4.0720071E-10,0.0000000E+00
4.5500000E+02,-2.7630999E-06,4.0720150E-10,0.0000000E+00
4.5600000E+02,-2.7631015E-06,4.0720229E-10,0.0000000E+00
4.5700000E+02,-2.7631031E-06,4.0720309E-10,0.0000000E+00
4.5800000E+02,-2.7631046E-06,4.0720389E-10,0.0000000E+00
4.5900000E+02,-2.7631062E-06,4.0720470E-10,0.0000000E+00
4.6000000E+02,-2.7631078E-06,4.0720550E-10,0.0000000E+00
4.6100000E+02,-2.7631093E-06,4.0720632E-10,0.0000000E+00
4.6200000E+02,-2.7631109E-06,4.0720713E-10,0.0000000E+00
4.6300000E+02,-2.7631124E-06,4.0720795E-10,0.0000000E+00
4.6400000E+02,-2.7631140E-06,4.0720877E-10,0.0000000E+00
4.6500000E+02,-2.7631156E-06,4.0720960E-10,0.0000000E+00
4.6600000E+02,-2.7631171E-06,4.0721043E-10,0.0000000E+00
4.6700000E+02,-2.7631187E-06,4.0721126E-10,0.0000000E+00
4.6800000E+02,-2.7631203E-06,4.0721210E-10,0.0000000E+00
4.6900000E+02,-2.7631218E-06,4.0721294E-10,0.0000000E+00
4.7000000E+02,-2.7631234E-06,4.0721378E-10,0.0000000E+00
4.7100000E+02,-2.7631249E-06,4.0721463E-10,0.0000000E+00
4.7200000E+02,-2.7631265E-06,4.0721548E-10,0.0000000E+00
4.7300000E+02,-2.7631281E-06,4.0721633E-10,0.0000000E+00
4.7400000E+02,-2.7631296E-06,4.0721719E-10,0.0000000E+00
4.7500000E+02,-2.7631312E-06,4.0721805E-10,0.0000000E+00
4.7600000E+02,-2.7631328E-06,4.0721892E-10,0.0000000E+00
4.7700000E+02,-2.7631343E-06,4.0721979E-10,0.0000000E+00
4.7800000E+02,-2.7631359E-06,4.0722066E-10,0.0000000E+00
4.7900000E+02,-2.7631374E-06,4.0722154E-10,0.0000000E+00
4.8000000E+02,-2.7631390E-06,4.0722242E-10,0.0000000E+00
4.8100000E+02,-2.7631406E-06,4.0722330E-10,0.0000000E+00
4.8200000E+02,-2.7631421E-06,4.0722419E-10,0.0000000E+00
4.8300000E+02,-2.7631437E-06,4.0722508E-10,0.0000000E+00
4.8400000E+02,-2.7631453E-06,4.0722598E-10,0.0000000E+00
4.8500000E+02,-2.7631468E-06,4.0722687E-10,0.0000000E+00
4.8600000E+02,-2.7631484E-06,4.0722778E-10,0.0000000E+00
4.8700000E+02,-2.7631499E-06,4.0722868E-10,0.0000000E+00
4.8800000E+02,-2.7631515E-06,4.0722959E-10,0.0000000E+00
4.8900000E+02,-2.7631531E-06,4.0723051E-10,0.0000000E+00
4.9000000E+02,-2.7631546E-06,4.0723142E-10,0.0000000E+00
4.9100000E+02,-2.7631562E-06,4.0723234E-10,0.0000000E+00
4.9200000E+02,-2.7631578E-06,4.0723327E-10,0.0000000E+00
4.9300000E+02,-2.7631593E-06,4.0723420E-10,0.0000000E+00
4.9400000E+02,-2.7631609E-06,4.0723513E-10,0.0000000E+00
4.9500000E+02,-2.7631624E-06,4.0723606E-10,0.0000000E+00
4.9600000E+02,-2.7631640E-06,4.0723700E-10,0.0000000E+00
4.9700000E+02,-2.7631656E-06,4.0723795E-10,0.0000000E+00
4.9800000E+02,-2.7631671E-06,4.0723889E-10,0.0000000E+00
4.9900000E+02,-2.7631687E-06,4.0723985E-10,0.0000000E+00
5.0000000E+02,-2.7631703E-06,4.0724080E-10,0.0000000E+00
5.0100000E+02,-2.7631718E-06,4.0724176E-10,0.0000000E+00
5.0200000E+02,-2.7631734E-06,4.0724272E-10,0.0000000E+00
5.0300000E+02,-2.7631749E-06,4.0724369E-10,0.0000000E+00
5.0400000E+02,-2.7631765E-06,4.0724466E-10,0.0000000E+00
5.0500000E+02,-2.7631781E-06,4.0724563E-10,0.0000000E+00
5.0600000E+02,-2.7631796E-06,4.0724661E-10,0.0000000E+00
5.0700000E+02,-2.7631812E-06,4.0724759E-10,0.0000000E+00
5.0800000E+02,-2.7631828E-06,4.0724858E-10,0.0000000E+00
5.0900000E+02,-2.7631843E-06,4.0724957E-10,0.0000000E+00
5.1000000E+02,-2.7631859E-06,4.0725056E-10,0.0000000E+00
5.1100000E+02,-2.7631874E-06,4.0725156E-10,0.0000000E+00
5.1200000E+02,-2.7631890E-06,4.0725256E-10,0.0000000E+00
5.1300000E+02,-2.7631906E-06,4.0725357E-10,0.0000000E+00
5.1400000E+02,-2.7631921E-06,4.0725458E-10,0.0000000E+00
5.1500000E+02,-2.7631937E-06,4.0725559E-10,0.0000000E+00
5.1600000E+02,-2.7631953E-06,4.0725661E-10,0.0000000E+00
5.1700000E+02,-2.7631968E-06,4.0725763E-10,0.0000000E+00
5.1800000E+02,-2.7631984E-06,4.0725865E-10,0.0000000E+00
5.1900000E+02,-2.7631999E-06,4.0725968E-10,0.0000000E+00
5.2000000E+02,-2.7632015E-06,4.0726071E-10,0.0000000E+00
5.2100000E+02,-2.7632031E-06,4.0726175E-10,0.0000000E+00
5.2200000E+02,-2.7632046E-06,4.0726279E-10,0.0000000E+00
5.2300000E+02,-2.7632062E-06,4.0726384E-10,0.0000000E+00
5.2400000E+02,-2.7632078E-06,4.0726488E-10,0.0000000E+00
5.2500000E+02,-2.7632093E-06,4.0726594E-10,0.0000000E+00
5.2600000E+02,-2.7632109E-06,4.0726699E-10,0.0000000E+00
5.2700000E+02,-2.7632124E-06,4.0726805E-10,0.0000000E+00
5.2800000E+02,-2.7632140E-06,4.0726912E-10,0.0000000E+00
5.2900000E+02,-2.7632156E-06,4.0727019E-10,0.0000000E+00
5.3000000E+02,-2.7632171E-06,4.0727126E-10,0.0000000E+00
5.3100000E+02,-2.7632187E-06,4.0727234E-10,0.0000000E+00
5.3200000E+02,-2.7632203E-06,4.0727342E-10,0.0000000E+00
5.3300000E+02,-2.7632218E-06,4.0727450E-10,0.0000000E+00
5.3400000E+02,-2.7632234E-06,4.0727559E-10,0.0000000E+00
5.3500000E+02,-2.7632249E-06,4.0727669E-10,0.0000000E+00
5.3600000E+02,-2.7632265E-06,4.0727778E-10,0.0000000E+00
5.3700000E+02,-2.7632281E-06,4.0727889E-10,0.0000000E+00
5.3800000E+02,-2.7632296E-06,4.0727999E-10,0.0000000E+00
5.3900000E+02,-2.7632312E-06,4.0728110E-10,0.0000000E+00
5.4000000E+02,-2.7632327E-06,4.0728221E-10,0.0000000E+00
5.4100000E+02,-2.7632343E-06,4.0728333E-10,0.0000000E+00
5.4200000E+02,-2.7632359E-06,4.0728445E-10,0.0000000E+00
5.4300000E+02,-2.7632374E-06,4.0728558E-10,0.0000000E+00
5.4400000E+02,-2.7632390E-06,4.0728671E-10,0.0000000E+00
5.4500000E+02,-2.7632406E-06,4.0728785E-10,0.0000000E+00
5.4600000E+02,-2.7632421E-06,4.0728898E-10,0.0000000E+00
5.4700000E+02,-2.7632437E-06,4.0729013E-10,0.0000000E+00
5.4800000E+02,-2.7632452E-06,4.0729127E-10,0.0000000E+00
5.4900000E+02,-2.7632468E-06,4.0729243E-10,0.0000000E+00
5.5000000E+02,-2.7632484E-06,4.0729358E-10,0.0000000E+00
5.5100000E+02,-2.7632499E-06,4.0729474E-10,0.0000000E+00
5.5200000E+02,-2.7632515E-06,4.0729590E-10,0.0000000E+00
5.5300000E+02,-2.7632531E-06,4.0729707E-10,0.0000000E+00
5.5400000E+02,-2.7632546E-06,4.0729824E-10,0.0000000E+00
5.5500000E+02,-2.7632562E-06,4.0729942E-10,0.0000000E+00
5.5600000E+02,-2.7632577E-06,4.0730060E-10,0.0000000E+00
5.5700000E+02,-2.7632593E-06,4.0730179E-10,0.0000000E+00
5.5800000E+02,-2.7632609E-06,4.0730298E-10,0.0000000E+00
5.5900000E+02,-2.7632624E-06,4.0730417E-10,0.0000000E+00
5.6000000E+02,-2.7632640E-06,4.0730537E-10,0.0000000E+00
5.6100000E+02,-2.7632656E-06,4.0730657E-10,0.0000000E+00
5.6200000E+02,-2.7632671E-06,4.0730778E-10,0.0000000E+00
5.6300000E+02,-2.7632687E-06,4.0730899E-10,0.0000000E+00
5.6400000E+02,-2.7632702E-06,4.0731020E-10,0.0000000E+00
5.6500000E+02,-2.7632718E-06,4.0731142E-10,0.0000000E+00
5.6600000E+02,-2.7632734E-06,4.0731265E-10,0.0000000E+00
5.6700000E+02,-2.7632749E-06,4.0731387E-10,0.0000000E+00
5.6800000E+02,-2.7632765E-06,4.0731511E-10,0.0000000E+00
5.6900000E+02,-2.7632781E-06,4.0731634E-10,0.0000000E+00
5.7000000E+02,-2.7632796E-06,4.0731758E-10,0.0000000E+00
5.7100000E+02,-2.7632812E-06,4.0731883E-10,0.0000000E+00
5.7200000E+02,-2.7632827E-06,4.0732008E-10,0.0000000E+00
5.7300000E+02,-2.7632843E-06,4.0732133E-10,0.0000000E+00
5.7400000E+02,-2.7632859E-06,4.0732259E-10,0.0000000E+00
5.7500000E+02,-2.7632874E-06,4.0732385E-10,0.0000000E+00
5.7600000E+02,-2.7632890E-06,4.0732512E-10,0.0000000E+00
5.7700000E+02,-2.7632906E-06,4.0732639E-10,0.0000000E+00
5.7800000E+02,-2.7632921E-06,4.0732767E-10,0.0000000E+00
5.7900000E+02,-2.7632937E-06,4.0732895E-10,0.0000000E+00
5.8000000E+02,-2.7632952E-06,4.0733023E-10,0.0000000E+00
5.8100000E+02,-2.7632968E-06,4.0733152E-10,0.0000000E+00
5.8200000E+02,-2.7632984E-06,4.0733282E-10,0.0000000E+00
5.8300000E+02,-2.7632999E-06,4.0733411E-10,0.0000000E+00
5.8400000E+02,-2.7633015E-06,4.0733542E-10,0.0000000E+00
5.8500000E+02,-2.7633031E-06,4.0733672E-10,0.0000000E+00
5.8600000E+02,-2.7633046E-06,4.0733804E-10,0.0000000E+00
5.8700000E+02,-2.7633062E-06,4.0733935E-10,0.0000000E+00
5.8800000E+02,-2.7633077E-06,4.0734067E-10,0.0000000E+00
5.8900000E+02,-2.7633093E-06,4.0734200E-10,0.0000000E+00
5.9000000E+02,-2.7633109E-06,4.0734333E-10,0.0000000E+00
5.9100000E+02,-2.7633124E-06,4.0734466E-10,0.0000000E+00
5.9200000E+02,-2.7633140E-06,4.0734600E-10,0.0000000E+00
5.9300000E+02,-2.7633155E-06,4.0734734E-10,0.0000000E+00
5.9400000E+02,-2.7633171E-06,4.0734869E-10,0.0000000E+00
5.9500000E+02,-2.7633187E-06,4.0735004E-10,0.0000000E+00
5.9600000E+02,-2.7633202E-06,4.0735140E-10,0.0000000E+00
5.9700000E+02,-2.7633218E-06,4.0735276E-10,0.0000000E+00
5.9800000E+02,-2.7633234E-06,4.0735413E-10,0.0000000E+00
5.9900000E+02,-2.7633249E-06,4.0735550E-10,0.0000000E+00
6.0000000E+02,-2.7633265E-06,4.0735687E-10,0.0000000E+00
6.0100000E+02,-2.7633280E-06,4.0735825E-10,0.0000000E+00
6.0200000E+02,-2.7633296E-06,4.0735964E-10,0.0000000E+00
6.0300000E+02,-2.7633312E-06,4.0736103E-10,0.0000000E+00
6.0400000E+02,-2.7633327E-06,4.0736242E-10,0.0000000E+00
6.0500000E+02,-2.7633343E-06,4.0736382E-10,0.0000000E+00
6.0600000E+02,-2.7633359E-06,4.0736522E-10,0.0000000E+00
6.0700000E+02,-2.7633374E-06,4.0736663E-10,0.0000000E+00
6.0800000E+02,-2.7633390E-06,4.0736804E-10,0.0000000E+00
6.0900000E+02,-2.7633405E-06,4.0736946E-10,0.0000000E+00
6.1000000E+02,-2.7633421E-06,4.0737088E-10,0.0000000E+00
6.1100000E+02,-2.7633437E-06,4.0737230E-10,0.0000000E+00
6.1200000E+02,-2.7633452E-06,4.0737373E-10,0.0000000E+00
6.1300000E+02,-2.7633468E-06,4.0737517E-10,0.0000000E+00
6.1400000E+02,-2.7633484E-06,4.0737661E-10,0.0000000E+00
6.1500000E+02,-2.7633499E-06,4.0737805E-10,0.0000000E+00
6.1600000E+02,-2.7633515E-06,4.0737950E-10,0.0000000E+00
6.1700000E+02,-2.7633530E-06,4.0738096E-10,0.0000000E+00
6.1800000E+02,-2.7633546E-06,4.0738241E-10,0.0000000E+00
6.1900000E+02,-2.7633562E-06,4.0738388E-10,0.0000000E+00
6.2000000E+02,-2.7633577E-06,4.0738535E-10,0.0000000E+00
6.2100000E+02,-2.7633593E-06,4.0738682E-10,0.0000000E+00
6.2200000E+02,-2.7633608E-06,4.0738830E-10,0.0000000E+00
6.2300000E+02,-2.7633624E-06,4.0738978E-10,0.0000000E+00
6.2400000E+02,-2.7633640E-06,4.0739127E-10,0.0000000E+00
6.2500000E+02,-2.7633655E-06,4.0739276E-10,0.0000000E+00
6.2600000E+02,-2.7633671E-06,4.0739426E-10,0.0000000E+00
6.2700000E+02,-2.7633687E-06,4.0739576E-10,0.0000000E+00
6.2800000E+02,-2.7633702E-06,4.0739726E-10,0.0000000E+00
6.2900000E+02,-2.7633718E-06,4.0739877E-10,0.0000000E+00
6.3000000E+02,-2.7633733E-06,4.0740029E-10,0.0000000E+00
6.3100000E+02,-2.7633749E-06,4.0740181E-10,0.0000000E+00
6.3200000E+02,-2.7633765E-06,4.0740334E-10,0.0000000E+00
6.3300000E+02,-2.7633780E-06,4.0740487E-10,0.0000000E+00
6.3400000E+02,-2.7633796E-06,4.0740640E-10,0.0000000E+00
6.3500000E+02,-2.7633812E-06,4.0740794E-10,0.0000000E+00
6.3600000E+02,-2.7633827E-06,4.0740949E-10,0.0000000E+00
6.3700000E+02,-2.7633843E-06,4.0741104E-10,0.0000000E+00
6.3800000E+02,-2.7633858E-06,4.0741259E-10,0.0000000E+00
6.3900000E+02,-2.7633874E-06,4.0741415E-10,0.0000000E+00
6.4000000E+02,-2.7633890E-06,4.0741572E-10,0.0000000E+00
6.4100000E+02,-2.7633905E-06,4.0741729E-10,0.0000000E+00
6.4200000E+02,-2.7633921E-06,4.0741886E-10,0.0000000E+00
6.4300000E+02,-2.7633936E-06,4.0742044E-10,0.0000000E+00
6.4400000E+02,-2.7633952E-06,4.0742202E-10,0.0000000E+00
6.4500000E+02,-2.7633968E-06,4.0742361E-10,0.0000000E+00
6.4600000E+02,-2.7633983E-06,4.0742521E-10,0.0000000E+00
6.4700000E+02,-2.7633999E-06,4.0742680E-10,0.0000000E+00
6.4800000E+02,-2.7634015E-06,4.0742841E-10,0.0000000E+00
6.4900000E+02,-2.7634030E-06,4.0743002E-10,0.0000000E+00
6.5000000E+02,-2.7634046E-06,4.0743163E-10,0.0000000E+00
6.5100000E+02,-2.7634061E-06,4.0743325E-10,0.0000000E+00
6.5200000E+02,-2.7634077E-06,4.0743487E-10,0.0000000E+00
6.5300000E+02,-2.7634093E-06,4.0743650E-10,0.0000000E+00
6.5400000E+02,-2.7634108E-06,4.0743814E-10,0.0000000E+00
6.5500000E+02,-2.7634124E-06,4.0743977E-10,0.0000000E+00
6.5600000E+02,-2.7634140E-06,4.0744142E-10,0.0000000E+00
6.5700000E+02,-2.7634155E-06,4.0744307E-10,0.0000000E+00
6.5800000E+02,-2.7634171E-06,4.0744472E-10,0.0000000E+00
6.5900000E+02,-2.7634186E-06,4.0744638E-10,0.0000000E+00
6.6000000E+02,-2.7634202E-06,4.0744804E-10,0.0000000E+00
6.6100000E+02,-2.7634218E-06,4.0744971E-10,0.0000000E+00
6.6200000E+02,-2.7634233E-06,4.0745138E-10,0.0000000E+00
6.6300000E+02,-2.7634249E-06,4.0745306E-10,0.0000000E+00
6.6400000E+02,-2.7634265E-06,4.0745475E-10,0.0000000E+00
6.6500000E+02,-2.7634280E-06,4.0745644E-10,0.0000000E+00
6.6600000E+02,-2.7634296E-06,4.0745813E-10,0.0000000E+00
6.6700000E+02,-2.7634311E-06,4.0745983E-10,0.0000000E+00
6.6800000E+02,-2.7634327E-06,4.0746153E-10,0.0000000E+00
6.6900000E+02,-2.7634343E-06,4.0746324E-10,0.0000000E+00
6.7000000E+02,-2.7634358E-06,4.0746496E-10,0.0000000E+00
6.7100000E+02,-2.7634374E-06,4.0746668E-10,0.0000000E+00
6.7200000E+02,-2.7634389E-06,4.0746840E-10,0.0000000E+00
6.7300000E+02,-2.7634405E-06,4.0747013E-10,0.0000000E+00
6.7400000E+02,-2.7634421E-06,4.0747187E-10,0.0000000E+00
6.7500000E+02,-2.7634436E-06,4.0747361E-10,0.0000000E+00
6.7600000E+02,-2.7634452E-06,4.0747535E-10,0.0000000E+00
6.7700000E+02,-2.7634468E-06,4.0747710E-10,0.0000000E+00
6.7800000E+02,-2.7634483E-06,4.0747886E-10,0.0000000E+00
6.7900000E+02,-2.7634499E-06,4.0748062E-10,0.0000000E+00
6.8000000E+02,-2.7634514E-06,4.0748239E-10,0.0000000E+00
6.8100000E+02,-2.7634530E-06,4.0748416E-10,0.0000000E+00
6.8200000E+02,-2.7634546E-06,4.0748593E-10,0.0000000E+00
6.8300000E+02,-2.7634561E-06,4.0748772E-10,0.0000000E+00
6.8400000E+02,-2.7634577E-06,4.0748950E-10,0.0000000E+00
6.8500000E+02,-2.7634592E-06,4.0749129E-10,0.0000000E+00
6.8600000E+02,-2.7634608E-06,4.0749309E-10,0.0000000E+00
6.8700000E+02,-2.7634624E-06,4.0749489E-10,0.0000000E+00
6.8800000E+02,-2.7634639E-06,4.0749670E-10,0.0000000E+00
6.8900000E+02,-2.7634655E-06,4.0749852E-10,0.0000000E+00
6.9000000E+02,-2.7634671E-06,4.0750033E-10,0.0000000E+00
6.9100000E+02,-2.7634686E-06,4.0750216E-10,0.0000000E+00
6.9200000E+02,-2.7634702E-06,4.0750399E-10,0.0000000E+00
6.9300000E+02,-2.7634717E-06,4.0750582E-10,0.0000000E+00
6.9400000E+02,-2.7634733E-06,4.0750766E-10,0.0000000E+00
6.9500000E+02,-2.7634749E-06,4.0750951E-10,0.0000000E+00
6.9600000E+02,-2.7634764E-06,4.0751136E-10,0.0000000E+00
6.9700000E+02,-2.7634780E-06,4.0751321E-10,0.0000000E+00
6.9800000E+02,-2.7634796E-06,4.0751507E-10,0.0000000E+00
6.9900000E+02,-2.7634811E-06,4.0751694E-10,0.0000000E+00
7.0000000E+02,-2.7634827E-06,4.0751881E-10,0.0000000E+00
7.0100000E+02,-2.7634842E-06,4.0752069E-10,0.0000000E+00
7.0200000E+02,-2.7634858E-06,4.0752257E-10,0.0000000E+00
7.0300000E+02,-2.7634874E-06,4.0752446E-10,0.0000000E+00
7.0400000E+02,-2.7634889E-06,4.0752635E-10,0.0000000E+00
7.0500000E+02,-2.7634905E-06,4.0752825E-10,0.0000000E+00
7.0600000E+02,-2.7634920E-06,4.0753015E-10,0.0000000E+00
7.0700000E+02,-2.7634936E-06,4.0753206E-10,0.0000000E+00
7.0800000E+02,-2.7634952E-06,4.0753397E-10,0.0000000E+00
7.0900000E+02,-2.7634967E-06,4.0753589E-10,0.0000000E+00
7.1000000E+02,-2.7634983E-06,4.0753782E-10,0.0000000E+00
7.1100000E+02,-2.7634999E-06,4.0753975E-10,0.0000000E+00
7.1200000E+02,-2.7635014E-06,4.0754169E-10,0.0000000E+00
7.1300000E+02,-2.7635030E-06,4.0754363E-10,0.0000000E+00
7.1400000E+02,-2.7635045E-06,4.0754558E-10,0.0000000E+00
7.1500000E+02,-2.7635061E-06,4.0754753E-10,0.0000000E+00
7.1600000E+02,-2.7635077E-06,4.0754949E-10,0.0000000E+00
7.1700000E+02,-2.7635092E-06,4.0755145E-10,0.0000000E+00
7.1800000E+02,-2.7635108E-06,4.0755342E-10,0.0000000E+00
7.1900000E+02,-2.7635123E-06,4.0755539E-10,0.0000000E+00
7.2000000E+02,-2.7635139E-06,4.0755737E-10,0.0000000E+00
7.2100000E+02,-2.7635155E-06,4.0755936E-10,0.0000000E+00
7.2200000E+02,-2.7635170E-06,4.0756135E-10,0.0000000E+00
7.2300000E+02,-2.7635186E-06,4.0756335E-10,0.0000000E+00
7.2400000E+02,-2.7635202E-06,4.0756535E-10,0.0000000E+00
7.2500000E+02,-2.7635217E-06,4.0756736E-10,0.0000000E+00
7.2600000E+02,-2.7635233E-06,4.0756937E-10,0.0000000E+00
7.2700000E+02,-2.7635248E-06,4.0757139E-10,0.0000000E+00
7.2800000E+02,-2.7635264E-06,4.0757341E-10,0.0000000E+00
7.2900000E+02,-2.7635280E-06,4.0757544E-10,0.0000000E+00
7.3000000E+02,-2.7635295E-06,4.0757748E-10,0.0000000E+00
7.3100000E+02,-2.7635311E-06,4.0757952E-10,0.0000000E+00
7.3200000E+02,-2.7635326E-06,4.0758156E-10,0.0000000E+00
7.3300000E+02,-2.7635342E-06,4.0758362E-10,0.0000000E+00
7.3400000E+02,-2.7635358E-06,4.0758567E-10,0.0000000E+00
7.3500000E+02,-2.7635373E-06,4.0758774E-10,0.0000000E+00
7.3600000E+02,-2.7635389E-06,4.0758981E-10,0.0000000E+00
7.3700000E+02,-2.7635405E-06,4.0759188E-10,0.0000000E+00
7.3800000E+02,-2.7635420E-06,4.0759396E-10,0.0000000E+00
7.3900000E+02,-2.7635436E-06,4.0759605E-10,0.0000000E+00
7.4000000E+02,-2.7635451E-06,4.0759814E-10,0.0000000E+00
7.4100000E+02,-2.7635467E-06,4.0760024E-10,0.0000000E+00
7.4200000E+02,-2.7635483E-06,4.0760234E-10,0.0000000E+00
7.4300000E+02,-2.7635498E-06,4.0760445E-10,0.0000000E+00
7.4400000E+02,-2.7635514E-06,4.0760656E-10,0.0000000E+00
7.4500000E+02,-2.7635529E-06,4.0760868E-10,0.0000000E+00
7.4600000E+02,-2.7635545E-06,4.0761081E-10,0.0000000E+00
7.4700000E+02,-2.7635561E-06,4.0761294E-10,0.0000000E+00
7.4800000E+02,-2.7635576E-06,4.0761507E-10,0.0000000E+00
7.4900000E+02,-2.7635592E-06,4.0761722E-10,0.0000000E+00
7.5000000E+02,-2.7635608E-06,4.0761936E-10,0.0000000E+00
7.5100000E+02,-2.7635623E-06,4.0762152E-10,0.0000000E+00
