time,omega_x,omega_y,omega_z
3.8600000E+02,0.0000000E+00,0.0000000E+00,3.1508079E-07
3.8700000E+02,0.0000000E+00,0.0000000E+00,3.1589495E-07
3.8800000E+02,0.0000000E+00,0.0000000E+00,3.1670911E-07
3.8900000E+02,0.0000000E+00,0.0000000E+00,3.1752328E-07
3.9000000E+02,0.0000000E+00,0.0000000E+00,3.1833744E-07
3.9100000E+02,0.0000000E+00,0.0000000E+00,3.1915160E-07
3.9200000E+02,0.0000000E+00,0.0000000E+00,3.1996576E-07
3.9300000E+02,0.0000000E+00,0.0000000E+00,3.2077992E-07
3.9400000E+02,0.0000000E+00,0.0000000E+00,3.2159409E-07
3.9500000E+02,0.0000000E+00,0.0000000E+00,3.2240825E-07
3.9600000E+02,0.0000000E+00,0.0000000E+00,3.2322241E-07
3.9700000E+02,0.0000000E+00,0.0000000E+00,3.2403657E-07
3.9800000E+02,0.0000000E+00,0.0000000E+00,3.2485074E-07
3.9900000E+02,0.0000000E+00,0.0000000E+00,3.2566490E-07
4.0000000E+02,0.0000000E+00,0.0000000E+00,3.2647906E-07
4.0100000E+02,0.0000000E+00,0.0000000E+00,3.2729322E-07
4.0200000E+02,0.0000000E+00,0.0000000E+00,3.2810738E-07
4.0300000E+02,0.0000000E+00,0.0000000E+00,3.2892155E-07
4.0400000E+02,0.0000000E+00,0.0000000E+00,3.2973571E-07
4.0500000E+02,0.0000000E+00,0.0000000E+00,3.3054987E-07
4.0600000E+02,0.0000000E+00,0.0000000E+00,3.3136403E-07
4.0700000E+02,0.0000000E+00,0.0000000E+00,3.3217820E-07
4.0800000E+02,0.0000000E+00,0.0000000E+00,3.3299236E-07
4.0900000E+02,0.0000000E+00,0.0000000E+00,3.3380652E-07
4.1000000E+02,0.0000000E+00,0.0000000E+00,3.3462068E-07
4.1100000E+02,0.0000000E+00,0.0000000E+00,3.3543484E-07
4.1200000E+02,0.0000000E+00,0.0000000E+00,3.3624901E-07
4.1300000E+02,0.0000000E+00,0.0000000E+00,3.3706317E-07
4.1400000E+02,0.0000000E+00,0.0000000E+00,3.3787733E-07
4.1500000E+02,0.0000000E+00,0.0000000E+00,3.3869149E-07
4.1600000E+02,0.0000000E+00,0.0000000E+00,3.3950566E-07
4.1700000E+02,0.0000000E+00,0.0000000E+00,3.4031982E-07
4.1800000E+02,0.0000000E+00,0.0000000E+00,3.4113398E-07
4.1900000E+02,0.0000000E+00,0.0000000E+00,3.4194814E-07
4.2000000E+02,0.0000000E+00,0.0000000E+00,3.4276230E-07
4.2100000E+02,0.0000000E+00,0.0000000E+00,3.4357647E-07
4.2200000E+02,0.0000000E+00,0.0000000E+00,3.4439063E-07
4.2300000E+02,0.0000000E+00,0.0000000E+00,3.4520479E-07
4.2400000E+02,0.0000000E+00,0.0000000E+00,3.4601895E-07
4.2500000E+02,0.0000000E+00,0.0000000E+00,3.4683312E-07
4.2600000E+02,0.0000000E+00,0.0000000E+00,3.4764728E-07
4.2700000E+02,0.0000000E+00,0.0000000E+00,3.4846144E-07
4.2800000E+02,0.0000000E+00,0.0000000E+00,3.4927560E-07
4.2900000E+02,0.0000000E+00,0.0000000E+00,3.5008976E-07
4.3000000E+02,0.0000000E+00,0.0000000E+00,3.5090393E-07
4.3100000E+02,0.0000000E+00,0.0000000E+00,3.5171809E-07
4.3200000E+02,0.0000000E+00,0.0000000E+00,3.5253225E-07
4.3300000E+02,0.0000000E+00,0.0000000E+00,3.5334641E-07
4.3400000E+02,0.0000000E+00,0.0000000E+00,3.5416058E-07
4.3500000E+02,0.0000000E+00,0.0000000E+00,3.5497474E-07
4.3600000E+02,0.0000000E+00,0.0000000E+00,3.5578890E-07
4.3700000E+02,0.0000000E+00,0.0000000E+00,3.5660306E-07
4.3800000E+02,0.0000000E+00,0.0000000E+00,3.5741722E-07
4.3900000E+02,0.0000000E+00,0.0000000E+00,3.5823139E-07
4.4000000E+02,0.0000000E+00,0.0000000E+00,3.5904555E-07
4.4100000E+02,0.0000000E+00,0.0000000E+00,3.5985971E-07
4.4200000E+02,0.0000000E+00,0.0000000E+00,3.6067387E-07
4.4300000E+02,0.0000000E+00,0.0000000E+00,3.6148804E-07
4.4400000E+02,0.0000000E+00,0.0000000E+00,3.6230220E-07
4.4500000E+02,0.0000000E+00,0.0000000E+00,3.6311636E-07
4.4600000E+02,0.0000000E+00,0.0000000E+00,3.6393052E-07
4.4700000E+02,0.0000000E+00,0.0000000E+00,3.6474469E-07
4.4800000E+02,0.0000000E+00,0.0000000E+00,3.6555885E-07
4.4900000E+02,0.0000000E+00,0.0000000E+00,3.6637301E-07
4.5000000E+02,0.0000000E+00,0.0000000E+00,3.6718717E-07
4.5100000E+02,0.0000000E+00,0.0000000E+00,3.6800133E-07
4.5200000E+02,0.0000000E+00,0.0000000E+00,3.6881550E-07
4.5300000E+02,0.0000000E+00,0.0000000E+00,3.6962966E-07
4.5400000E+02,0.0000000E+00,0.0000000E+00,3.7044382E-07
4.5500000E+02,0.0000000E+00,0.0000000E+00,3.7125798E-07
4.5600000E+02,0.0000000E+00,0.0000000E+00,3.7207215E-07
4.5700000E+02,0.0000000E+00,0.0000000E+00,3.7288631E-07
4.5800000E+02,0.0000000E+00,0.0000000E+00,3.7370047E-07
4.5900000E+02,0.0000000E+00,0.0000000E+00,3.7451463E-07
4.6000000E+02,0.0000000E+00,0.0000000E+00,3.7532879E-07
4.6100000E+02,0.0000000E+00,0.0000000E+00,3.7614296E-07
4.6200000E+02,0.0000000E+00,0.0000000E+00,3.7695712E-07
4.6300000E+02,0.0000000E+00,0.0000000E+00,3.7777128E-07
4.6400000E+02,0.0000000E+00,0.0000000E+00,3.7858544E-07
4.6500000E+02,0.0000000E+00,0.0000000E+00,3.7939961E-07
4.6600000E+02,0.0000000E+00,0.0000000E+00,3.8021377E-07
4.6700000E+02,0.0000000E+00,0.0000000E+00,3.8102793E-07
4.6800000E+02,0.0000000E+00,0.0000000E+00,3.8184209E-07
4.6900000E+02,0.0000000E+00,0.0000000E+00,3.8265625E-07
4.7000000E+02,0.0000000E+00,0.0000000E+00,3.8347042E-07
4.7100000E+02,0.0000000E+00,0.0000000E+00,3.8428458E-07
4.7200000E+02,0.0000000E+00,0.0000000E+00,3.8509874E-07
4.7300000E+02,0.0000000E+00,0.0000000E+00,3.8591290E-07
4.7400000E+02,0.0000000E+00,0.0000000E+00,3.8672707E-07
4.7500000E+02,0.0000000E+00,0.0000000E+00,3.8754123E-07
4.7600000E+02,0.0000000E+00,0.0000000E+00,3.8835539E-07
4.7700000E+02,0.0000000E+00,0.0000000E+00,3.8916955E-07
4.7800000E+02,0.0000000E+00,0.0000000E+00,3.8998371E-07
4.7900000E+02,0.0000000E+00,0.0000000E+00,3.9079788E-07
4.8000000E+02,0.0000000E+00,0.0000000E+00,3.9161204E-07
4.8100000E+02,0.0000000E+00,0.0000000E+00,3.9242620E-07
4.8200000E+02,0.0000000E+00,0.0000000E+00,3.9324036E-07
4.8300000E+02,0.0000000E+00,0.0000000E+00,3.9405453E-07
4.8400000E+02,0.0000000E+00,0.0000000E+00,3.9486869E-07
4.8500000E+02,0.0000000E+00,0.0000000E+00,3.9568285E-07
4.8600000E+02,0.0000000E+00,0.0000000E+00,3.9649701E-07
4.8700000E+02,0.0000000E+00,0.0000000E+00,3.9731117E-07
4.8800000E+02,0.0000000E+00,0.0000000E+00,3.9812534E-07
4.8900000E+02,0.0000000E+00,0.0000000E+00,3.9893950E-07
4.9000000E+02,0.0000000E+00,0.0000000E+00,3.9975366E-07
4.9100000E+02,0.0000000E+00,0.0000000E+00,4.0056782E-07
4.9200000E+02,0.0000000E+00,0.0000000E+00,4.0138199E-07
4.9300000E+02,0.0000000E+00,0.0000000E+00,4.0219615E-07
4.9400000E+02,0.0000000E+00,0.0000000E+00,4.0301031E-07
4.9500000E+02,0.0000000E+00,0.0000000E+00,4.0382447E-07
4.9600000E+02,0.0000000E+00,0.0000000E+00,4.0463864E-07
4.9700000E+02,0.0000000E+00,0.0000000E+00,4.0545280E-07
4.9800000E+02,0.0000000E+00,0.0000000E+00,4.0626696E-07
4.9900000E+02,0.0000000E+00,0.0000000E+00,4.0708112E-07
5.0000000E+02,0.0000000E+00,0.0000000E+00,4.0789528E-07
5.0100000E+02,0.0000000E+00,0.0000000E+00,4.0870945E-07
5.0200000E+02,0.0000000E+00,0.0000000E+00,4.0952361E-07
5.0300000E+02,0.0000000E+00,0.0000000E+00,4.1033777E-07
5.0400000E+02,0.0000000E+00,0.0000000E+00,4.1115193E-07
5.0500000E+02,0.0000000E+00,0.0000000E+00,4.1196610E-07
5.0600000E+02,0.0000000E+00,0.0000000E+00,4.1278026E-07
5.0700000E+02,0.0000000E+00,0.0000000E+00,4.1359442E-07
5.0800000E+02,0.0000000E+00,0.0000000E+00,4.1440858E-07
5.0900000E+02,0.0000000E+00,0.0000000E+00,4.1522274E-07
5.1000000E+02,0.0000000E+00,0.0000000E+00,4.1603691E-07
5.1100000E+02,0.0000000E+00,0.0000000E+00,4.1685107E-07
5.1200000E+02,0.0000000E+00,0.0000000E+00,4.1766523E-07
5.1300000E+02,0.0000000E+00,0.0000000E+00,4.1847939E-07
5.1400000E+02,0.0000000E+00,0.0000000E+00,4.1929356E-07
5.1500000E+02,0.0000000E+00,0.0000000E+00,4.2010772E-07
5.1600000E+02,0.0000000E+00,0.0000000E+00,4.2092188E-07
5.1700000E+02,0.0000000E+00,0.0000000E+00,4.2173604E-07
5.1800000E+02,0.0000000E+00,0.0000000E+00,4.2255020E-07
5.1900000E+02,0.0000000E+00,0.0000000E+00,4.2336437E-07
5.2000000E+02,0.0000000E+00,0.0000000E+00,4.2417853E-07
5.2100000E+02,0.0000000E+00,0.0000000E+00,4.2499269E-07
5.2200000E+02,0.0000000E+00,0.0000000E+00,4.2580685E-07
5.2300000E+02,0.0000000E+00,0.0000000E+00,4.2662102E-07
5.2400000E+02,0.0000000E+00,0.0000000E+00,4.2743518E-07
5.2500000E+02,0.0000000E+00,0.0000000E+00,4.2824934E-07
5.2600000E+02,0.0000000E+00,0.0000000E+00,4.2906350E-07
5.2700000E+02,0.0000000E+00,0.0000000E+00,4.2987766E-07
5.2800000E+02,0.0000000E+00,0.0000000E+00,4.3069183E-07
5.2900000E+02,0.0000000E+00,0.0000000E+00,4.3150599E-07
5.3000000E+02,0.0000000E+00,0.0000000E+00,4.3232015E-07
5.3100000E+02,0.0000000E+00,0.0000000E+00,4.3313431E-07
5.3200000E+02,0.0000000E+00,0.0000000E+00,4.3394848E-07
5.3300000E+02,0.0000000E+00,0.0000000E+00,4.3476264E-07
5.3400000E+02,0.0000000E+00,0.0000000E+00,4.3557680E-07
5.3500000E+02,0.0000000E+00,0.0000000E+00,4.3639096E-07
5.3600000E+02,0.0000000E+00,0.0000000E+00,4.3720512E-07
5.3700000E+02,0.0000000E+00,0.0000000E+00,4.3801929E-07
5.3800000E+02,0.0000000E+00,0.0000000E+00,4.3883345E-07
5.3900000E+02,0.0000000E+00,0.0000000E+00,4.3964761E-07
5.4000000E+02,0.0000000E+00,0.0000000E+00,4.4046177E-07
5.4100000E+02,0.0000000E+00,0.0000000E+00,4.4127594E-07
5.4200000E+02,0.0000000E+00,0.0000000E+00,4.4209010E-07
5.4300000E+02,0.0000000E+00,0.0000000E+00,4.4290426E-07
5.4400000E+02,0.0000000E+00,0.0000000E+00,4.4371842E-07
5.4500000E+02,0.0000000E+00,0.0000000E+00,4.4453259E-07
5.4600000E+02,0.0000000E+00,0.0000000E+00,4.4534675E-07
5.4700000E+02,0.0000000E+00,0.0000000E+00,4.4616091E-07
5.4800000E+02,0.0000000E+00,0.0000000E+00,4.4697507E-07
5.4900000E+02,0.0000000E+00,0.0000000E+00,4.4778923E-07
5.5000000E+02,0.0000000E+00,0.0000000E+00,4.4860340E-07
5.5100000E+02,0.0000000E+00,0.0000000E+00,4.4941756E-07
5.5200000E+02,0.0000000E+00,0.0000000E+00,4.5023172E-07
5.5300000E+02,0.0000000E+00,0.0000000E+00,4.5104588E-07
5.5400000E+02,0.0000000E+00,0.0000000E+00,4.5186005E-07
5.5500000E+02,0.0000000E+00,0.0000000E+00,4.5267421E-07
5.5600000E+02,0.0000000E+00,0.0000000E+00,4.5348837E-07
5.5700000E+02,0.0000000E+00,0.0000000E+00,4.5430253E-07
5.5800000E+02,0.0000000E+00,0.0000000E+00,4.5511669E-07
5.5900000E+02,0.0000000E+00,0.0000000E+00,4.5593086E-07
5.6000000E+02,0.0000000E+00,0.0000000E+00,4.5674502E-07
5.6100000E+02,0.0000000E+00,0.0000000E+00,4.5755918E-07
5.6200000E+02,0.0000000E+00,0.0000000E+00,4.5837334E-07
5.6300000E+02,0.0000000E+00,0.0000000E+00,4.5918751E-07
5.6400000E+02,0.0000000E+00,0.0000000E+00,4.6000167E-07
5.6500000E+02,0.0000000E+00,0.0000000E+00,4.6081583E-07
5.6600000E+02,0.0000000E+00,0.0000000E+00,4.6162999E-07
5.6700000E+02,0.0000000E+00,0.0000000E+00,4.6244415E-07
5.6800000E+02,0.0000000E+00,0.0000000E+00,4.6325832E-07
5.6900000E+02,0.0000000E+00,0.0000000E+00,4.6407248E-07
5.7000000E+02,0.0000000E+00,0.0000000E+00,4.6488664E-07
5.7100000E+02,0.0000000E+00,0.0000000E+00,4.6570080E-07
5.7200000E+02,0.0000000E+00,0.0000000E+00,4.6651497E-07
5.7300000E+02,0.0000000E+00,0.0000000E+00,4.6732913E-07
5.7400000E+02,0.0000000E+00,0.0000000E+00,4.6814329E-07
5.7500000E+02,0.0000000E+00,0.0000000E+00,4.6895745E-07
5.7600000E+02,0.0000000E+00,0.0000000E+00,4.6977161E-07
5.7700000E+02,0.0000000E+00,0.0000000E+00,4.7058578E-07
5.7800000E+02,0.0000000E+00,0.0000000E+00,4.7139994E-07
5.7900000E+02,0.0000000E+00,0.0000000E+00,4.7221410E-07
5.8000000E+02,0.0000000E+00,0.0000000E+00,4.7302826E-07
5.8100000E+02,0.0000000E+00,0.0000000E+00,4.7384243E-07
5.8200000E+02,0.0000000E+00,0.0000000E+00,4.7465659E-07
5.8300000E+02,0.0000000E+00,0.0000000E+00,4.7547075E-07
5.8400000E+02,0.0000000E+00,0.0000000E+00,4.7628491E-07
5.8500000E+02,0.0000000E+00,0.0000000E+00,4.7709907E-07
5.8600000E+02,0.0000000E+00,0.0000000E+00,4.7791324E-07
5.8700000E+02,0.0000000E+00,0.0000000E+00,4.7872740E-07
5.8800000E+02,0.0000000E+00,0.0000000E+00,4.7954156E-07
5.8900000E+02,0.0000000E+00,0.0000000E+00,4.8035572E-07
5.9000000E+02,0.0000000E+00,0.0000000E+00,4.8116989E-07
5.9100000E+02,0.0000000E+00,0.0000000E+00,4.8198405E-07
5.9200000E+02,0.0000000E+00,0.0000000E+00,4.8279821E-07
5.9300000E+02,0.0000000E+00,0.0000000E+00,4.8361237E-07
5.9400000E+02,0.0000000E+00,0.0000000E+00,4.8442653E-07
5.9500000E+02,0.0000000E+00,0.0000000E+00,4.8524070E-07
5.9600000E+02,0.0000000E+00,0.0000000E+00,4.8605486E-07
5.9700000E+02,0.0000000E+00,0.0000000E+00,4.8686902E-07
5.9800000E+02,0.0000000E+00,0.0000000E+00,4.8768318E-07
5.9900000E+02,0.0000000E+00,0.0000000E+00,4.8849735E-07
6.0000000E+02,0.0000000E+00,0.0000000E+00,4.8931151E-07
6.0100000E+02,0.0000000E+00,0.0000000E+00,4.9012567E-07
6.0200000E+02,0.0000000E+00,0.0000000E+00,4.9093983E-07
6.0300000E+02,0.0000000E+00,0.0000000E+00,4.9175400E-07
6.0400000E+02,0.0000000E+00,0.0000000E+00,4.9256816E-07
6.0500000E+02,0.0000000E+00,0.0000000E+00,4.9338232E-07
6.0600000E+02,0.0000000E+00,0.0000000E+00,4.9419648E-07
6.0700000E+02,0.0000000E+00,0.0000000E+00,4.9501064E-07
6.0800000E+02,0.0000000E+00,0.0000000E+00,4.9582481E-07
6.0900000E+02,0.0000000E+00,0.0000000E+00,4.9663897E-07
6.1000000E+02,0.0000000E+00,0.0000000E+00,4.9745313E-07
6.1100000E+02,0.0000000E+00,0.0000000E+00,4.9826729E-07
6.1200000E+02,0.0000000E+00,0.0000000E+00,4.9908146E-07
6.1300000E+02,0.0000000E+00,0.0000000E+00,4.9989562E-07
6.1400000E+02,0.0000000E+00,0.0000000E+00,5.0070978E-07
6.1500000E+02,0.0000000E+00,0.0000000E+00,5.0152394E-07
6.1600000E+02,0.0000000E+00,0.0000000E+00,5.0233810E-07
6.1700000E+02,0.0000000E+00,0.0000000E+00,5.0315227E-07
6.1800000E+02,0.0000000E+00,0.0000000E+00,5.0396643E-07
6.1900000E+02,0.0000000E+00,0.0000000E+00,5.0478059E-07
6.2000000E+02,0.0000000E+00,0.0000000E+00,5.0559475E-07
6.2100000E+02,0.0000000E+00,0.0000000E+00,5.0640892E-07
6.2200000E+02,0.0000000E+00,0.0000000E+00,5.0722308E-07
6.2300000E+02,0.0000000E+00,0.0000000E+00,5.0803724E-07
6.2400000E+02,0.0000000E+00,0.0000000E+00,5.0885140E-07
6.2500000E+02,0.0000000E+00,0.0000000E+00,5.0966556E-07
6.2600000E+02,0.0000000E+00,0.0000000E+00,5.1047973E-07
6.2700000E+02,0.0000000E+00,0.0000000E+00,5.1129389E-07
6.2800000E+02,0.0000000E+00,0.0000000E+00,5.1210805E-07
6.2900000E+02,0.0000000E+00,0.0000000E+00,5.1292221E-07
6.3000000E+02,0.0000000E+00,0.0000000E+00,5.1373638E-07
6.3100000E+02,0.0000000E+00,0.0000000E+00,5.1455054E-07
6.3200000E+02,0.0000000E+00,0.0000000E+00,5.1536470E-07
6.3300000E+02,0.0000000E+00,0.0000000E+00,5.1617886E-07
6.3400000E+02,0.0000000E+00,0.0000000E+00,5.1699302E-07
6.3500000E+02,0.0000000E+00,0.0000000E+00,5.1780719E-07
6.3600000E+02,0.0000000E+00,0.0000000E+00,5.1862135E-07
6.3700000E+02,0.0000000E+00,0.0000000E+00,5.1943551E-07
6.3800000E+02,0.0000000E+00,0.0000000E+00,5.2024967E-07
6.3900000E+02,0.0000000E+00,0.0000000E+00,5.2106384E-07
6.4000000E+02,0.0000000E+00,0.0000000E+00,5.2187800E-07
6.4100000E+02,0.0000000E+00,0.0000000E+00,5.2269216E-07
6.4200000E+02,0.0000000E+00,0.0000000E+00,5.2350632E-07
6.4300000E+02,0.0000000E+00,0.0000000E+00,5.2432048E-07
6.4400000E+02,0.0000000E+00,0.0000000E+00,5.2513465E-07
6.4500000E+02,0.0000000E+00,0.0000000E+00,5.2594881E-07
6.4600000E+02,0.0000000E+00,0.0000000E+00,5.2676297E-07
6.4700000E+02,0.0000000E+00,0.0000000E+00,5.2757713E-07
6.4800000E+02,0.0000000E+00,0.0000000E+00,5.2839130E-07
6.4900000E+02,0.0000000E+00,0.0000000E+00,5.2920546E-07
6.5000000E+02,0.0000000E+00,0.0000000E+00,5.3001962E-07
6.5100000E+02,0.0000000E+00,0.0000000E+00,5.3083378E-07
6.5200000E+02,0.0000000E+00,0.0000000E+00,5.3164795E-07
6.5300000E+02,0.0000000E+00,0.0000000E+00,5.3246211E-07
6.5400000E+02,0.0000000E+00,0.0000000E+00,5.3327627E-07
6.5500000E+02,0.0000000E+00,0.0000000E+00,5.3409043E-07
6.5600000E+02,0.0000000E+00,0.0000000E+00,5.3490459E-07
6.5700000E+02,0.0000000E+00,0.0000000E+00,5.3571876E-07
6.5800000E+02,0.0000000E+00,0.0000000E+00,5.3653292E-07
6.5900000E+02,0.0000000E+00,0.0000000E+00,5.3734708E-07
6.6000000E+02,0.0000000E+00,0.0000000E+00,5.3816124E-07
6.6100000E+02,0.0000000E+00,0.0000000E+00,5.3897541E-07
6.6200000E+02,0.0000000E+00,0.0000000E+00,5.3978957E-07
6.6300000E+02,0.0000000E+00,0.0000000E+00,5.4060373E-07
6.6400000E+02,0.0000000E+00,0.0000000E+00,5.4141789E-07
6.6500000E+02,0.0000000E+00,0.0000000E+00,5.4223205E-07
6.6600000E+02,0.0000000E+00,0.0000000E+00,5.4304622E-07
6.6700000E+02,0.0000000E+00,0.0000000E+00,5.4386038E-07
6.6800000E+02,0.0000000E+00,0.0000000E+00,5.4467454E-07
6.6900000E+02,0.0000000E+00,0.0000000E+00,5.4548870E-07
6.7000000E+02,0.0000000E+00,0.0000000E+00,5.4630287E-07
6.7100000E+02,0.0000000E+00,0.0000000E+00,5.4711703E-07
6.7200000E+02,0.0000000E+00,0.0000000E+00,5.4793119E-07
6.7300000E+02,0.0000000E+00,0.0000000E+00,5.4874535E-07
6.7400000E+02,0.0000000E+00,0.0000000E+00,5.4955951E-07
6.7500000E+02,0.0000000E+00,0.0000000E+00,5.5037368E-07
6.7600000E+02,0.0000000E+00,0.0000000E+00,5.5118784E-07
6.7700000E+02,0.0000000E+00,0.0000000E+00,5.5200200E-07
6.7800000E+02,0.0000000E+00,0.0000000E+00,5.5281616E-07
6.7900000E+02,0.0000000E+00,0.0000000E+00,5.5363033E-07
6.8000000E+02,0.0000000E+00,0.0000000E+00,5.5444449E-07
6.8100000E+02,0.0000000E+00,0.0000000E+00,5.5525865E-07
6.8200000E+02,0.0000000E+00,0.0000000E+00,5.5607281E-07
6.8300000E+02,0.0000000E+00,0.0000000E+00,5.5688697E-07
6.8400000E+02,0.0000000E+00,0.0000000E+00,5.5770114E-07
6.8500000E+02,0.0000000E+00,0.0000000E+00,5.5851530E-07
6.8600000E+02,0.0000000E+00,0.0000000E+00,5.5932946E-07
6.8700000E+02,0.0000000E+00,0.0000000E+00,5.6014362E-07
6.8800000E+02,0.0000000E+00,0.0000000E+00,5.6095779E-07
6.8900000E+02,0.0000000E+00,0.0000000E+00,5.6177195E-07
6.9000000E+02,0.0000000E+00,0.0000000E+00,5.6258611E-07
6.9100000E+02,0.0000000E+00,0.0000000E+00,5.6340027E-07
6.9200000E+02,0.0000000E+00,0.0000000E+00,5.6421443E-07
6.9300000E+02,0.0000000E+00,0.0000000E+00,5.6502860E-07
6.9400000E+02,0.0000000E+00,0.0000000E+00,5.6584276E-07
6.9500000E+02,0.0000000E+00,0.0000000E+00,5.6665692E-07
6.9600000E+02,0.0000000E+00,0.0000000E+00,5.6747108E-07
6.9700000E+02,0.0000000E+00,0.0000000E+00,5.6828525E-07
6.9800000E+02,0.0000000E+00,0.0000000E+00,5.6909941E-07
6.9900000E+02,0.0000000E+00,0.0000000E+00,5.6991357E-07
7.0000000E+02,0.0000000E+00,0.0000000E+00,5.7072773E-07
7.0100000E+02,0.0000000E+00,0.0000000E+00,5.7154190E-07
7.0200000E+02,0.0000000E+00,0.0000000E+00,5.7235606E-07
7.0300000E+02,0.0000000E+00,0.0000000E+00,5.7317022E-07
7.0400000E+02,0.0000000E+00,0.0000000E+00,5.7398438E-07
7.0500000E+02,0.0000000E+00,0.0000000E+00,5.7479854E-07
7.0600000E+02,0.0000000E+00,0.0000000E+00,5.7561271E-07
7.0700000E+02,0.0000000E+00,0.0000000E+00,5.7642687E-07
7.0800000E+02,0.0000000E+00,0.0000000E+00,5.7724103E-07
7.0900000E+02,0.0000000E+00,0.0000000E+00,5.7805519E-07
7.1000000E+02,0.0000000E+00,0.0000000E+00,5.7886936E-07
7.1100000E+02,0.0000000E+00,0.0000000E+00,5.7968352E-07
7.1200000E+02,0.0000000E+00,0.0000000E+00,5.8049768E-07
7.1300000E+02,0.0000000E+00,0.0000000E+00,5.8131184E-07
7.1400000E+02,0.0000000E+00,0.0000000E+00,5.8212600E-07
7.1500000E+02,0.0000000E+00,0.0000000E+00,5.8294017E-07
7.1600000E+02,0.0000000E+00,0.0000000E+00,5.8375433E-07
7.1700000E+02,0.0000000E+00,0.0000000E+00,5.8456849E-07
7.1800000E+02,0.0000000E+00,0.0000000E+00,5.8538265E-07
7.1900000E+02,0.0000000E+00,0.0000000E+00,5.8619682E-07
7.2000000E+02,0.0000000E+00,0.0000000E+00,5.8701098E-07
7.2100000E+02,0.0000000E+00,0.0000000E+00,5.8782514E-07
7.2200000E+02,0.0000000E+00,0.0000000E+00,5.8863930E-07
7.2300000E+02,0.0000000E+00,0.0000000E+00,5.8945346E-07
7.2400000E+02,0.0000000E+00,0.0000000E+00,5.9026763E-07
7.2500000E+02,0.0000000E+00,0.0000000E+00,5.9108179E-07
7.2600000E+02,0.0000000E+00,0.0000000E+00,5.9189595E-07
7.2700000E+02,0.0000000E+00,0.0000000E+00,5.9271011E-07
7.2800000E+02,0.0000000E+00,0.0000000E+00,5.9352428E-07
7.2900000E+02,0.0000000E+00,0.0000000E+00,5.9433844E-07
7.3000000E+02,0.0000000E+00,0.0000000E+00,5.9515260E-07
7.3100000E+02,0.0000000E+00,0.0000000E+00,5.9596676E-07
7.3200000E+02,0.0000000E+00,0.0000000E+00,5.9678092E-07
7.3300000E+02,0.0000000E+00,0.0000000E+00,5.9759509E-07
7.3400000E+02,0.0000000E+00,0.0000000E+00,5.9840925E-07
7.3500000E+02,0.0000000E+00,0.0000000E+00,5.9922341E-07
7.3600000E+02,0.0000000E+00,0.0000000E+00,6.0003757E-07
7.3700000E+02,0.0000000E+00,0.0000000E+00,6.0085174E-07
7.3800000E+02,0.0000000E+00,0.0000000E+00,6.0166590E-07
7.3900000E+02,0.0000000E+00,0.0000000E+00,6.0248006E-07
7.4000000E+02,0.0000000E+00,0.0000000E+00,6.0329422E-07
7.4100000E+02,0.0000000E+00,0.0000000E+00,6.0410838E-07
7.4200000E+02,0.0000000E+00,0.0000000E+00,6.0492255E-07
7.4300000E+02,0.0000000E+00,0.0000000E+00,6.0573671E-07
7.4400000E+02,0.0000000E+00,0.0000000E+00,6.0655087E-07
7.4500000E+02,0.0000000E+00,0.0000000E+00,6.0736503E-07
7.4600000E+02,0.0000000E+00,0.0000000E+00,6.0817920E-07
7.4700000E+02,0.0000000E+00,0.0000000E+00,6.0899336E-07
7.4800000E+02,0.0000000E+00,0.0000000E+00,6.0980752E-07
7.4900000E+02,0.0000000E+00,0.0000000E+00,6.1062168E-07
7.5000000E+02,0.0000000E+00,0.0000000E+00,6.1143584E-07
7.5100000E+02,0.0000000E+00,0.0000000E+00,6.1225001E-07
7.5200000E+02,0.0000000E+00,0.0000000E+00,6.1306417E-07
7.5300000E+02,0.0000000E+00,0.0000000E+00,6.1387833E-07
7.5400000E+02,0.0000000E+00,0.0000000E+00,6.1469249E-07
7.5500000E+02,0.0000000E+00,0.0000000E+00,6.1550666E-07
7.5600000E+02,0.0000000E+00,0.0000000E+00,6.1632082E-07
7.5700000E+02,0.0000000E+00,0.0000000E+00,6.1713498E-07
7.5800000E+02,0.0000000E+00,0.0000000E+00,6.1794914E-07
7.5900000E+02,0.0000000E+00,0.0000000E+00,6.1876331E-07
7.6000000E+02,0.0000000E+00,0.0000000E+00,6.1957747E-07
7.6100000E+02,0.0000000E+00,0.0000000E+00,6.2039163E-07
7.6200000E+02,0.0000000E+00,0.0000000E+00,6.2120579E-07
7.6300000E+02,0.0000000E+00,0.0000000E+00,6.2201995E-07
7.6400000E+02,0.0000000E+00,0.0000000E+00,6.2283412E-07
7.6500000E+02,0.0000000E+00,0.0000000E+00,6.2364828E-07
7.6600000E+02,0.0000000E+00,0.0000000E+00,6.2446244E-07
7.6700000E+02,0.0000000E+00,0.0000000E+00,6.2527660E-07
7.6800000E+02,0.0000000E+00,0.0000000E+00,6.2609077E-07
7.6900000E+02,0.0000000E+00,0.0000000E+00,6.2690493E-07
7.7000000E+02,0.0000000E+00,0.0000000E+00,6.2771909E-07
7.7100000E+02,0.0000000E+00,0.0000000E+00,6.2853325E-07
7.7200000E+02,0.0000000E+00,0.0000000E+00,6.2934741E-07
7.7300000E+02,0.0000000E+00,0.0000000E+00,6.3016158E-07
