time,theta,beta,gamma
3.8600000E+02,0.0000000E+00,0.0000000E+00,1.2162118E-04
3.8700000E+02,0.0000000E+00,0.0000000E+00,1.2225135E-04
3.8800000E+02,0.0000000E+00,0.0000000E+00,1.2288314E-04
3.8900000E+02,0.0000000E+00,0.0000000E+00,1.2351655E-04
3.9000000E+02,0.0000000E+00,0.0000000E+00,1.2415160E-04
3.9100000E+02,0.0000000E+00,0.0000000E+00,1.2478828E-04
3.9200000E+02,0.0000000E+00,0.0000000E+00,1.2542658E-04
3.9300000E+02,0.0000000E+00,0.0000000E+00,1.2606651E-04
3.9400000E+02,0.0000000E+00,0.0000000E+00,1.2670807E-04
3.9500000E+02,0.0000000E+00,0.0000000E+00,1.2735126E-04
3.9600000E+02,0.0000000E+00,0.0000000E+00,1.2799607E-04
3.9700000E+02,0.0000000E+00,0.0000000E+00,1.2864252E-04
3.9800000E+02,0.0000000E+00,0.0000000E+00,1.2929059E-04
3.9900000E+02,0.0000000E+00,0.0000000E+00,1.2994029E-04
4.0000000E+02,0.0000000E+00,0.0000000E+00,1.3059162E-04
4.0100000E+02,0.0000000E+00,0.0000000E+00,1.3124458E-04
4.0200000E+02,0.0000000E+00,0.0000000E+00,1.3189917E-04
4.0300000E+02,0.0000000E+00,0.0000000E+00,1.3255538E-04
4.0400000E+02,0.0000000E+00,0.0000000E+00,1.3321323E-04
4.0500000E+02,0.0000000E+00,0.0000000E+00,1.3387270E-04
4.0600000E+02,0.0000000E+00,0.0000000E+00,1.3453380E-04
4.0700000E+02,0.0000000E+00,0.0000000E+00,1.3519653E-04
4.0800000E+02,0.0000000E+00,0.0000000E+00,1.3586088E-04
4.0900000E+02,0.0000000E+00,0.0000000E+00,1.3652687E-04
4.1000000E+02,0.0000000E+00,0.0000000E+00,1.3719448E-04
4.1100000E+02,0.0000000E+00,0.0000000E+00,1.3786372E-04
4.1200000E+02,0.0000000E+00,0.0000000E+00,1.3853459E-04
4.1300000E+02,0.0000000E+00,0.0000000E+00,1.3920709E-04
4.1400000E+02,0.0000000E+00,0.0000000E+00,1.3988122E-04
4.1500000E+02,0.0000000E+00,0.0000000E+00,1.4055697E-04
4.1600000E+02,0.0000000E+00,0.0000000E+00,1.4123435E-04
4.1700000E+02,0.0000000E+00,0.0000000E+00,1.4191336E-04
4.1800000E+02,0.0000000E+00,0.0000000E+00,1.4259400E-04
4.1900000E+02,0.0000000E+00,0.0000000E+00,1.4327627E-04
4.2000000E+02,0.0000000E+00,0.0000000E+00,1.4396017E-04
4.2100000E+02,0.0000000E+00,0.0000000E+00,1.4464569E-04
4.2200000E+02,0.0000000E+00,0.0000000E+00,1.4533285E-04
4.2300000E+02,0.0000000E+00,0.0000000E+00,1.4602163E-04
4.2400000E+02,0.0000000E+00,0.0000000E+00,1.4671204E-04
4.2500000E+02,0.0000000E+00,0.0000000E+00,1.4740407E-04
4.2600000E+02,0.0000000E+00,0.0000000E+00,1.4809774E-04
4.2700000E+02,0.0000000E+00,0.0000000E+00,1.4879303E-04
4.2800000E+02,0.0000000E+00,0.0000000E+00,1.4948996E-04
4.2900000E+02,0.0000000E+00,0.0000000E+00,1.5018851E-04
4.3000000E+02,0.0000000E+00,0.0000000E+00,1.5088869E-04
4.3100000E+02,0.0000000E+00,0.0000000E+00,1.5159050E-04
4.3200000E+02,0.0000000E+00,0.0000000E+00,1.5229393E-04
4.3300000E+02,0.0000000E+00,0.0000000E+00,1.5299900E-04
4.3400000E+02,0.0000000E+00,0.0000000E+00,1.5370569E-04
4.3500000E+02,0.0000000E+00,0.0000000E+00,1.5441401E-04
4.3600000E+02,0.0000000E+00,0.0000000E+00,1.5512396E-04
4.3700000E+02,0.0000000E+00,0.0000000E+00,1.5583554E-04
4.3800000E+02,0.0000000E+00,0.0000000E+00,1.5654874E-04
4.3900000E+02,0.0000000E+00,0.0000000E+00,1.5726358E-04
4.4000000E+02,0.0000000E+00,0.0000000E+00,1.5798004E-04
4.4100000E+02,0.0000000E+00,0.0000000E+00,1.5869813E-04
4.4200000E+02,0.0000000E+00,0.0000000E+00,1.5941785E-04
4.4300000E+02,0.0000000E+00,0.0000000E+00,1.6013920E-04
4.4400000E+02,0.0000000E+00,0.0000000E+00,1.6086218E-04
4.4500000E+02,0.0000000E+00,0.0000000E+00,1.6158678E-04
4.4600000E+02,0.0000000E+00,0.0000000E+00,1.6231301E-04
4.4700000E+02,0.0000000E+00,0.0000000E+00,1.6304087E-04
4.4800000E+02,0.0000000E+00,0.0000000E+00,1.6377036E-04
4.4900000E+02,0.0000000E+00,0.0000000E+00,1.6450148E-04
4.5000000E+02,0.0000000E+00,0.0000000E+00,1.6523423E-04
4.5100000E+02,0.0000000E+00,0.0000000E+00,1.6596860E-04
4.5200000E+02,0.0000000E+00,0.0000000E+00,1.6670460E-04
4.5300000E+02,0.0000000E+00,0.0000000E+00,1.6744224E-04
4.5400000E+02,0.0000000E+00,0.0000000E+00,1.6818149E-04
4.5500000E+02,0.0000000E+00,0.0000000E+00,1.6892238E-04
4.5600000E+02,0.0000000E+00,0.0000000E+00,1.6966490E-04
4.5700000E+02,0.0000000E+00,0.0000000E+00,1.7040904E-04
4.5800000E+02,0.0000000E+00,0.0000000E+00,1.7115482E-04
4.5900000E+02,0.0000000E+00,0.0000000E+00,1.7190222E-04
4.6000000E+02,0.0000000E+00,0.0000000E+00,1.7265125E-04
4.6100000E+02,0.0000000E+00,0.0000000E+00,1.7340190E-04
4.6200000E+02,0.0000000E+00,0.0000000E+00,1.7415419E-04
4.6300000E+02,0.0000000E+00,0.0000000E+00,1.7490810E-04
4.6400000E+02,0.0000000E+00,0.0000000E+00,1.7566365E-04
4.6500000E+02,0.0000000E+00,0.0000000E+00,1.7642082E-04
4.6600000E+02,0.0000000E+00,0.0000000E+00,1.7717962E-04
4.6700000E+02,0.0000000E+00,0.0000000E+00,1.7794004E-04
4.6800000E+02,0.0000000E+00,0.0000000E+00,1.7870210E-04
4.6900000E+02,0.0000000E+00,0.0000000E+00,1.7946578E-04
4.7000000E+02,0.0000000E+00,0.0000000E+00,1.8023110E-04
4.7100000E+02,0.0000000E+00,0.0000000E+00,1.8099804E-04
4.7200000E+02,0.0000000E+00,0.0000000E+00,1.8176661E-04
4.7300000E+02,0.0000000E+00,0.0000000E+00,1.8253680E-04
4.7400000E+02,0.0000000E+00,0.0000000E+00,1.8330863E-04
4.7500000E+02,0.0000000E+00,0.0000000E+00,1.8408208E-04
4.7600000E+02,0.0000000E+00,0.0000000E+00,1.8485717E-04
4.7700000E+02,0.0000000E+00,0.0000000E+00,1.8563388E-04
4.7800000E+02,0.0000000E+00,0.0000000E+00,1.8641222E-04
4.7900000E+02,0.0000000E+00,0.0000000E+00,1.8719218E-04
4.8000000E+02,0.0000000E+00,0.0000000E+00,1.8797378E-04
4.8100000E+02,0.0000000E+00,0.0000000E+00,1.8875700E-04
4.8200000E+02,0.0000000E+00,0.0000000E+00,1.8954186E-04
4.8300000E+02,0.0000000E+00,0.0000000E+00,1.9032834E-04
4.8400000E+02,0.0000000E+00,0.0000000E+00,1.9111645E-04
4.8500000E+02,0.0000000E+00,0.0000000E+00,1.9190618E-04
4.8600000E+02,0.0000000E+00,0.0000000E+00,1.9269755E-04
4.8700000E+02,0.0000000E+00,0.0000000E+00,1.9349054E-04
4.8800000E+02,0.0000000E+00,0.0000000E+00,1.9428516E-04
4.8900000E+02,0.0000000E+00,0.0000000E+00,1.9508142E-04
4.9000000E+02,0.0000000E+00,0.0000000E+00,1.9587929E-04
4.9100000E+02,0.0000000E+00,0.0000000E+00,1.9667880E-04
4.9200000E+02,0.0000000E+00,0.0000000E+00,1.9747994E-04
4.9300000E+02,0.0000000E+00,0.0000000E+00,1.9828270E-04
4.9400000E+02,0.0000000E+00,0.0000000E+00,1.9908709E-04
4.9500000E+02,0.0000000E+00,0.0000000E+00,1.9989311E-04
4.9600000E+02,0.0000000E+00,0.0000000E+00,2.0070076E-04
4.9700000E+02,0.0000000E+00,0.0000000E+00,2.0151004E-04
4.9800000E+02,0.0000000E+00,0.0000000E+00,2.0232095E-04
4.9900000E+02,0.0000000E+00,0.0000000E+00,2.0313348E-04
5.0000000E+02,0.0000000E+00,0.0000000E+00,2.0394764E-04
5.0100000E+02,0.0000000E+00,0.0000000E+00,2.0476343E-04
5.0200000E+02,0.0000000E+00,0.0000000E+00,2.0558085E-04
5.0300000E+02,0.0000000E+00,0.0000000E+00,2.0639990E-04
5.0400000E+02,0.0000000E+00,0.0000000E+00,2.0722057E-04
5.0500000E+02,0.0000000E+00,0.0000000E+00,2.0804288E-04
5.0600000E+02,0.0000000E+00,0.0000000E+00,2.0886681E-04
5.0700000E+02,0.0000000E+00,0.0000000E+00,2.0969237E-04
5.0800000E+02,0.0000000E+00,0.0000000E+00,2.1051956E-04
5.0900000E+02,0.0000000E+00,0.0000000E+00,2.1134838E-04
5.1000000E+02,0.0000000E+00,0.0000000E+00,2.1217882E-04
5.1100000E+02,0.0000000E+00,0.0000000E+00,2.1301090E-04
5.1200000E+02,0.0000000E+00,0.0000000E+00,2.1384460E-04
5.1300000E+02,0.0000000E+00,0.0000000E+00,2.1467993E-04
5.1400000E+02,0.0000000E+00,0.0000000E+00,2.1551689E-04
5.1500000E+02,0.0000000E+00,0.0000000E+00,2.1635547E-04
5.1600000E+02,0.0000000E+00,0.0000000E+00,2.1719569E-04
5.1700000E+02,0.0000000E+00,0.0000000E+00,2.1803753E-04
5.1800000E+02,0.0000000E+00,0.0000000E+00,2.1888101E-04
5.1900000E+02,0.0000000E+00,0.0000000E+00,2.1972611E-04
5.2000000E+02,0.0000000E+00,0.0000000E+00,2.2057284E-04
5.2100000E+02,0.0000000E+00,0.0000000E+00,2.2142119E-04
5.2200000E+02,0.0000000E+00,0.0000000E+00,2.2227118E-04
5.2300000E+02,0.0000000E+00,0.0000000E+00,2.2312279E-04
5.2400000E+02,0.0000000E+00,0.0000000E+00,2.2397603E-04
5.2500000E+02,0.0000000E+00,0.0000000E+00,2.2483090E-04
5.2600000E+02,0.0000000E+00,0.0000000E+00,2.2568740E-04
5.2700000E+02,0.0000000E+00,0.0000000E+00,2.2654553E-04
5.2800000E+02,0.0000000E+00,0.0000000E+00,2.2740528E-04
5.2900000E+02,0.0000000E+00,0.0000000E+00,2.2826667E-04
5.3000000E+02,0.0000000E+00,0.0000000E+00,2.2912968E-04
5.3100000E+02,0.0000000E+00,0.0000000E+00,2.2999432E-04
5.3200000E+02,0.0000000E+00,0.0000000E+00,2.3086059E-04
5.3300000E+02,0.0000000E+00,0.0000000E+00,2.3172849E-04
5.3400000E+02,0.0000000E+00,0.0000000E+00,2.3259801E-04
5.3500000E+02,0.0000000E+00,0.0000000E+00,2.3346916E-04
5.3600000E+02,0.0000000E+00,0.0000000E+00,2.3434195E-04
5.3700000E+02,0.0000000E+00,0.0000000E+00,2.3521636E-04
5.3800000E+02,0.0000000E+00,0.0000000E+00,2.3609240E-04
5.3900000E+02,0.0000000E+00,0.0000000E+00,2.3697006E-04
5.4000000E+02,0.0000000E+00,0.0000000E+00,2.3784936E-04
5.4100000E+02,0.0000000E+00,0.0000000E+00,2.3873028E-04
5.4200000E+02,0.0000000E+00,0.0000000E+00,2.3961283E-04
5.4300000E+02,0.0000000E+00,0.0000000E+00,2.4049701E-04
5.4400000E+02,0.0000000E+00,0.0000000E+00,2.4138282E-04
5.4500000E+02,0.0000000E+00,0.0000000E+00,2.4227026E-04
5.4600000E+02,0.0000000E+00,0.0000000E+00,2.4315932E-04
5.4700000E+02,0.0000000E+00,0.0000000E+00,2.4405002E-04
5.4800000E+02,0.0000000E+00,0.0000000E+00,2.4494234E-04
5.4900000E+02,0.0000000E+00,0.0000000E+00,2.4583629E-04
5.5000000E+02,0.0000000E+00,0.0000000E+00,2.4673187E-04
5.5100000E+02,0.0000000E+00,0.0000000E+00,2.4762907E-04
5.5200000E+02,0.0000000E+00,0.0000000E+00,2.4852791E-04
5.5300000E+02,0.0000000E+00,0.0000000E+00,2.4942837E-04
5.5400000E+02,0.0000000E+00,0.0000000E+00,2.5033047E-04
5.5500000E+02,0.0000000E+00,0.0000000E+00,2.5123419E-04
5.5600000E+02,0.0000000E+00,0.0000000E+00,2.5213953E-04
5.5700000E+02,0.0000000E+00,0.0000000E+00,2.5304651E-04
5.5800000E+02,0.0000000E+00,0.0000000E+00,2.5395512E-04
5.5900000E+02,0.0000000E+00,0.0000000E+00,2.5486535E-04
5.6000000E+02,0.0000000E+00,0.0000000E+00,2.5577721E-04
5.6100000E+02,0.0000000E+00,0.0000000E+00,2.5669070E-04
5.6200000E+02,0.0000000E+00,0.0000000E+00,2.5760582E-04
5.6300000E+02,0.0000000E+00,0.0000000E+00,2.5852257E-04
5.6400000E+02,0.0000000E+00,0.0000000E+00,2.5944094E-04
5.6500000E+02,0.0000000E+00,0.0000000E+00,2.6036094E-04
5.6600000E+02,0.0000000E+00,0.0000000E+00,2.6128258E-04
5.6700000E+02,0.0000000E+00,0.0000000E+00,2.6220584E-04
5.6800000E+02,0.0000000E+00,0.0000000E+00,2.6313072E-04
5.6900000E+02,0.0000000E+00,0.0000000E+00,2.6405724E-04
5.7000000E+02,0.0000000E+00,0.0000000E+00,2.6498539E-04
5.7100000E+02,0.0000000E+00,0.0000000E+00,2.6591516E-04
5.7200000E+02,0.0000000E+00,0.0000000E+00,2.6684656E-04
5.7300000E+02,0.0000000E+00,0.0000000E+00,2.6777959E-04
5.7400000E+02,0.0000000E+00,0.0000000E+00,2.6871425E-04
5.7500000E+02,0.0000000E+00,0.0000000E+00,2.6965054E-04
5.7600000E+02,0.0000000E+00,0.0000000E+00,2.7058845E-04
5.7700000E+02,0.0000000E+00,0.0000000E+00,2.7152799E-04
5.7800000E+02,0.0000000E+00,0.0000000E+00,2.7246916E-04
5.7900000E+02,0.0000000E+00,0.0000000E+00,2.7341196E-04
5.8000000E+02,0.0000000E+00,0.0000000E+00,2.7435639E-04
5.8100000E+02,0.0000000E+00,0.0000000E+00,2.7530245E-04
5.8200000E+02,0.0000000E+00,0.0000000E+00,2.7625013E-04
5.8300000E+02,0.0000000E+00,0.0000000E+00,2.7719945E-04
5.8400000E+02,0.0000000E+00,0.0000000E+00,2.7815039E-04
5.8500000E+02,0.0000000E+00,0.0000000E+00,2.7910296E-04
5.8600000E+02,0.0000000E+00,0.0000000E+00,2.8005716E-04
5.8700000E+02,0.0000000E+00,0.0000000E+00,2.8101298E-04
5.8800000E+02,0.0000000E+00,0.0000000E+00,2.8197044E-04
5.8900000E+02,0.0000000E+00,0.0000000E+00,2.8292952E-04
5.9000000E+02,0.0000000E+00,0.0000000E+00,2.8389023E-04
5.9100000E+02,0.0000000E+00,0.0000000E+00,2.8485257E-04
5.9200000E+02,0.0000000E+00,0.0000000E+00,2.8581654E-04
5.9300000E+02,0.0000000E+00,0.0000000E+00,2.8678214E-04
5.9400000E+02,0.0000000E+00,0.0000000E+00,2.8774936E-04
5.9500000E+02,0.0000000E+00,0.0000000E+00,2.8871821E-04
5.9600000E+02,0.0000000E+00,0.0000000E+00,2.8968870E-04
5.9700000E+02,0.0000000E+00,0.0000000E+00,2.9066081E-04
5.9800000E+02,0.0000000E+00,0.0000000E+00,2.9163454E-04
5.9900000E+02,0.0000000E+00,0.0000000E+00,2.9260991E-04
6.0000000E+02,0.0000000E+00,0.0000000E+00,2.9358691E-04
6.0100000E+02,0.0000000E+00,0.0000000E+00,2.9456553E-04
6.0200000E+02,0.0000000E+00,0.0000000E+00,2.9554578E-04
6.0300000E+02,0.0000000E+00,0.0000000E+00,2.9652766E-04
6.0400000E+02,0.0000000E+00,0.0000000E+00,2.9751117E-04
6.0500000E+02,0.0000000E+00,0.0000000E+00,2.9849630E-04
6.0600000E+02,0.0000000E+00,0.0000000E+00,2.9948307E-04
6.0700000E+02,0.0000000E+00,0.0000000E+00,3.0047146E-04
6.0800000E+02,0.0000000E+00,0.0000000E+00,3.0146148E-04
6.0900000E+02,0.0000000E+00,0.0000000E+00,3.0245313E-04
6.1000000E+02,0.0000000E+00,0.0000000E+00,3.0344641E-04
6.1100000E+02,0.0000000E+00,0.0000000E+00,3.0444132E-04
6.1200000E+02,0.0000000E+00,0.0000000E+00,3.0543785E-04
6.1300000E+02,0.0000000E+00,0.0000000E+00,3.0643601E-04
6.1400000E+02,0.0000000E+00,0.0000000E+00,3.0743580E-04
6.1500000E+02,0.0000000E+00,0.0000000E+00,3.0843722E-04
6.1600000E+02,0.0000000E+00,0.0000000E+00,3.0944027E-04
6.1700000E+02,0.0000000E+00,0.0000000E+00,3.1044495E-04
6.1800000E+02,0.0000000E+00,0.0000000E+00,3.1145125E-04
6.1900000E+02,0.0000000E+00,0.0000000E+00,3.1245919E-04
6.2000000E+02,0.0000000E+00,0.0000000E+00,3.1346875E-04
6.2100000E+02,0.0000000E+00,0.0000000E+00,3.1447994E-04
6.2200000E+02,0.0000000E+00,0.0000000E+00,3.1549275E-04
6.2300000E+02,0.0000000E+00,0.0000000E+00,3.1650720E-04
6.2400000E+02,0.0000000E+00,0.0000000E+00,3.1752328E-04
6.2500000E+02,0.0000000E+00,0.0000000E+00,3.1854098E-04
6.2600000E+02,0.0000000E+00,0.0000000E+00,3.1956031E-04
6.2700000E+02,0.0000000E+00,0.0000000E+00,3.2058127E-04
6.2800000E+02,0.0000000E+00,0.0000000E+00,3.2160386E-04
6.2900000E+02,0.0000000E+00,0.0000000E+00,3.2262807E-04
6.3000000E+02,0.0000000E+00,0.0000000E+00,3.2365392E-04
6.3100000E+02,0.0000000E+00,0.0000000E+00,3.2468139E-04
6.3200000E+02,0.0000000E+00,0.0000000E+00,3.2571049E-04
6.3300000E+02,0.0000000E+00,0.0000000E+00,3.2674122E-04
6.3400000E+02,0.0000000E+00,0.0000000E+00,3.2777358E-04
6.3500000E+02,0.0000000E+00,0.0000000E+00,3.2880756E-04
6.3600000E+02,0.0000000E+00,0.0000000E+00,3.2984318E-04
6.3700000E+02,0.0000000E+00,0.0000000E+00,3.3088042E-04
6.3800000E+02,0.0000000E+00,0.0000000E+00,3.3191929E-04
6.3900000E+02,0.0000000E+00,0.0000000E+00,3.3295979E-04
6.4000000E+02,0.0000000E+00,0.0000000E+00,3.3400192E-04
6.4100000E+02,0.0000000E+00,0.0000000E+00,3.3504567E-04
6.4200000E+02,0.0000000E+00,0.0000000E+00,3.3609106E-04
6.4300000E+02,0.0000000E+00,0.0000000E+00,3.3713807E-04
6.4400000E+02,0.0000000E+00,0.0000000E+00,3.3818671E-04
6.4500000E+02,0.0000000E+00,0.0000000E+00,3.3923698E-04
6.4600000E+02,0.0000000E+00,0.0000000E+00,3.4028888E-04
6.4700000E+02,0.0000000E+00,0.0000000E+00,3.4134241E-04
6.4800000E+02,0.0000000E+00,0.0000000E+00,3.4239756E-04
6.4900000E+02,0.0000000E+00,0.0000000E+00,3.4345434E-04
6.5000000E+02,0.0000000E+00,0.0000000E+00,3.4451275E-04
6.5100000E+02,0.0000000E+00,0.0000000E+00,3.4557279E-04
6.5200000E+02,0.0000000E+00,0.0000000E+00,3.4663446E-04
6.5300000E+02,0.0000000E+00,0.0000000E+00,3.4769776E-04
6.5400000E+02,0.0000000E+00,0.0000000E+00,3.4876268E-04
6.5500000E+02,0.0000000E+00,0.0000000E+00,3.4982923E-04
6.5600000E+02,0.0000000E+00,0.0000000E+00,3.5089741E-04
6.5700000E+02,0.0000000E+00,0.0000000E+00,3.5196722E-04
6.5800000E+02,0.0000000E+00,0.0000000E+00,3.5303866E-04
6.5900000E+02,0.0000000E+00,0.0000000E+00,3.5411173E-04
6.6000000E+02,0.0000000E+00,0.0000000E+00,3.5518642E-04
6.6100000E+02,0.0000000E+00,0.0000000E+00,3.5626274E-04
6.6200000E+02,0.0000000E+00,0.0000000E+00,3.5734069E-04
6.6300000E+02,0.0000000E+00,0.0000000E+00,3.5842027E-04
6.6400000E+02,0.0000000E+00,0.0000000E+00,3.5950148E-04
6.6500000E+02,0.0000000E+00,0.0000000E+00,3.6058432E-04
6.6600000E+02,0.0000000E+00,0.0000000E+00,3.6166878E-04
6.6700000E+02,0.0000000E+00,0.0000000E+00,3.6275487E-04
6.6800000E+02,0.0000000E+00,0.0000000E+00,3.6384259E-04
6.6900000E+02,0.0000000E+00,0.0000000E+00,3.6493194E-04
6.7000000E+02,0.0000000E+00,0.0000000E+00,3.6602292E-04
6.7100000E+02,0.0000000E+00,0.0000000E+00,3.6711553E-04
6.7200000E+02,0.0000000E+00,0.0000000E+00,3.6820976E-04
6.7300000E+02,0.0000000E+00,0.0000000E+00,3.6930562E-04
6.7400000E+02,0.0000000E+00,0.0000000E+00,3.7040311E-04
6.7500000E+02,0.0000000E+00,0.0000000E+00,3.7150223E-04
6.7600000E+02,0.0000000E+00,0.0000000E+00,3.7260298E-04
6.7700000E+02,0.0000000E+00,0.0000000E+00,3.7370535E-04
6.7800000E+02,0.0000000E+00,0.0000000E+00,3.7480936E-04
6.7900000E+02,0.0000000E+00,0.0000000E+00,3.7591499E-04
6.8000000E+02,0.0000000E+00,0.0000000E+00,3.7702225E-04
6.8100000E+02,0.0000000E+00,0.0000000E+00,3.7813114E-04
6.8200000E+02,0.0000000E+00,0.0000000E+00,3.7924166E-04
6.8300000E+02,0.0000000E+00,0.0000000E+00,3.8035380E-04
6.8400000E+02,0.0000000E+00,0.0000000E+00,3.8146758E-04
6.8500000E+02,0.0000000E+00,0.0000000E+00,3.8258298E-04
6.8600000E+02,0.0000000E+00,0.0000000E+00,3.8370001E-04
6.8700000E+02,0.0000000E+00,0.0000000E+00,3.8481867E-04
6.8800000E+02,0.0000000E+00,0.0000000E+00,3.8593896E-04
6.8900000E+02,0.0000000E+00,0.0000000E+00,3.8706087E-04
6.9000000E+02,0.0000000E+00,0.0000000E+00,3.8818442E-04
6.9100000E+02,0.0000000E+00,0.0000000E+00,3.8930959E-04
6.9200000E+02,0.0000000E+00,0.0000000E+00,3.9043639E-04
6.9300000E+02,0.0000000E+00,0.0000000E+00,3.9156482E-04
6.9400000E+02,0.0000000E+00,0.0000000E+00,3.9269487E-04
6.9500000E+02,0.0000000E+00,0.0000000E+00,3.9382656E-04
6.9600000E+02,0.0000000E+00,0.0000000E+00,3.9495987E-04
6.9700000E+02,0.0000000E+00,0.0000000E+00,3.9609482E-04
6.9800000E+02,0.0000000E+00,0.0000000E+00,3.9723139E-04
6.9900000E+02,0.0000000E+00,0.0000000E+00,3.9836959E-04
7.0000000E+02,0.0000000E+00,0.0000000E+00,3.9950941E-04
7.0100000E+02,0.0000000E+00,0.0000000E+00,4.0065087E-04
7.0200000E+02,0.0000000E+00,0.0000000E+00,4.0179395E-04
7.0300000E+02,0.0000000E+00,0.0000000E+00,4.0293866E-04
7.0400000E+02,0.0000000E+00,0.0000000E+00,4.0408500E-04
7.0500000E+02,0.0000000E+00,0.0000000E+00,4.0523297E-04
7.0600000E+02,0.0000000E+00,0.0000000E+00,4.0638257E-04
7.0700000E+02,0.0000000E+00,0.0000000E+00,4.0753380E-04
7.0800000E+02,0.0000000E+00,0.0000000E+00,4.0868665E-04
7.0900000E+02,0.0000000E+00,0.0000000E+00,4.0984113E-04
7.1000000E+02,0.0000000E+00,0.0000000E+00,4.1099724E-04
7.1100000E+02,0.0000000E+00,0.0000000E+00,4.1215498E-04
7.1200000E+02,0.0000000E+00,0.0000000E+00,4.1331435E-04
7.1300000E+02,0.0000000E+00,0.0000000E+00,4.1447534E-04
7.1400000E+02,0.0000000E+00,0.0000000E+00,4.1563797E-04
7.1500000E+02,0.0000000E+00,0.0000000E+00,4.1680222E-04
7.1600000E+02,0.0000000E+00,0.0000000E+00,4.1796810E-04
7.1700000E+02,0.0000000E+00,0.0000000E+00,4.1913561E-04
7.1800000E+02,0.0000000E+00,0.0000000E+00,4.2030474E-04
7.1900000E+02,0.0000000E+00,0.0000000E+00,4.2147551E-04
7.2000000E+02,0.0000000E+00,0.0000000E+00,4.2264790E-04
7.2100000E+02,0.0000000E+00,0.0000000E+00,4.2382193E-04
7.2200000E+02,0.0000000E+00,0.0000000E+00,4.2499758E-04
7.2300000E+02,0.0000000E+00,0.0000000E+00,4.2617485E-04
7.2400000E+02,0.0000000E+00,0.0000000E+00,4.2735376E-04
7.2500000E+02,0.0000000E+00,0.0000000E+00,4.2853430E-04
7.2600000E+02,0.0000000E+00,0.0000000E+00,4.2971646E-04
7.2700000E+02,0.0000000E+00,0.0000000E+00,4.3090025E-04
7.2800000E+02,0.0000000E+00,0.0000000E+00,4.3208567E-04
7.2900000E+02,0.0000000E+00,0.0000000E+00,4.3327272E-04
7.3000000E+02,0.0000000E+00,0.0000000E+00,4.3446140E-04
7.3100000E+02,0.0000000E+00,0.0000000E+00,4.3565170E-04
7.3200000E+02,0.0000000E+00,0.0000000E+00,4.3684364E-04
7.3300000E+02,0.0000000E+00,0.0000000E+00,4.3803720E-04
7.3400000E+02,0.0000000E+00,0.0000000E+00,4.3923239E-04
7.3500000E+02,0.0000000E+00,0.0000000E+00,4.4042921E-04
7.3600000E+02,0.0000000E+00,0.0000000E+00,4.4162765E-04
7.3700000E+02,0.0000000E+00,0.0000000E+00,4.4282773E-04
7.3800000E+02,0.0000000E+00,0.0000000E+00,4.4402943E-04
7.3900000E+02,0.0000000E+00,0.0000000E+00,4.4523276E-04
7.4000000E+02,0.0000000E+00,0.0000000E+00,4.4643772E-04
7.4100000E+02,0.0000000E+00,0.0000000E+00,4.4764431E-04
7.4200000E+02,0.0000000E+00,0.0000000E+00,4.4885253E-04
7.4300000E+02,0.0000000E+00,0.0000000E+00,4.5006237E-04
7.4400000E+02,0.0000000E+00,0.0000000E+00,4.5127385E-04
7.4500000E+02,0.0000000E+00,0.0000000E+00,4.5248695E-04
7.4600000E+02,0.0000000E+00,0.0000000E+00,4.5370168E-04
7.4700000E+02,0.0000000E+00,0.0000000E+00,4.5491804E-04
7.4800000E+02,0.0000000E+00,0.0000000E+00,4.5613603E-04
7.4900000E+02,0.0000000E+00,0.0000000E+00,4.5735564E-04
7.5000000E+02,0.0000000E+00,0.0000000E+00,4.5857688E-04
7.5100000E+02,0.0000000E+00,0.0000000E+00,4.5979976E-04
7.5200000E+02,0.0000000E+00,0.0000000E+00,4.6102426E-04
7.5300000E+02,0.0000000E+00,0.0000000E+00,4.6225038E-04
7.5400000E+02,0.0000000E+00,0.0000000E+00,4.6347814E-04
7.5500000E+02,0.0000000E+00,0.0000000E+00,4.6470753E-04
7.5600000E+02,0.0000000E+00,0.0000000E+00,4.6593854E-04
7.5700000E+02,0.0000000E+00,0.0000000E+00,4.6717118E-04
7.5800000E+02,0.0000000E+00,0.0000000E+00,4.6840545E-04
7.5900000E+02,0.0000000E+00,0.0000000E+00,4.6964135E-04
7.6000000E+02,0.0000000E+00,0.0000000E+00,4.7087888E-04
7.6100000E+02,0.0000000E+00,0.0000000E+00,4.7211803E-04
7.6200000E+02,0.0000000E+00,0.0000000E+00,4.7335881E-04
7.6300000E+02,0.0000000E+00,0.0000000E+00,4.7460123E-04
7.6400000E+02,0.0000000E+00,0.0000000E+00,4.7584526E-04
7.6500000E+02,0.0000000E+00,0.0000000E+00,4.7709093E-04
7.6600000E+02,0.0000000E+00,0.0000000E+00,4.7833823E-04
7.6700000E+02,0.0000000E+00,0.0000000E+00,4.7958715E-04
7.6800000E+02,0.0000000E+00,0.0000000E+00,4.8083771E-04
7.6900000E+02,0.0000000E+00,0.0000000E+00,4.8208989E-04
7.7000000E+02,0.0000000E+00,0.0000000E+00,4.8334370E-04
7.7100000E+02,0.0000000E+00,0.0000000E+00,4.8459914E-04
7.7200000E+02,0.0000000E+00,0.0000000E+00,4.8585620E-04
7.7300000E+02,0.0000000E+00,0.0000000E+00,4.8711490E-04
